Row Labels,Sum of Clciks,,
C8CD1723-04EF-42FA-8B2C-4D3C2E938616,2,2,TRUE
C7538584-E566-49EB-9345-1842D82CCEC9,2,2,TRUE
DDBE0DF9-77C8-4F2E-AB68-AE36E79282DC,2,2,TRUE
D267C5F9-5CCE-4D93-B510-D2C350F7ED45,2,2,TRUE
C94127AC-1B62-48B9-ADDD-6E3E6A43C4F3,2,2,TRUE
C7B72C46-10FD-4F2F-A3DC-0866DD1B0678,2,2,TRUE
DE5D4764-0BC7-4F2D-8581-D7A0D7569F4D,2,2,TRUE
C8198DD9-12F2-44AB-AF32-7FA742515B94,2,2,TRUE
DE8E75AD-23EB-464A-8E0C-3611A897F69A,2,2,TRUE
D3DD5C7E-6E26-49AE-8C39-94B37C3E3514,2,2,TRUE
CAA28B27-8131-41FB-9131-5CEE5DE96CF5,2,2,TRUE
C8668A38-5164-464C-8957-DC062BF41F65,2,2,TRUE
E0121A5C-8A3B-4FD7-87C3-F348973414C2,2,2,TRUE
D4BCE0D2-E9FB-46B9-B1A7-AE8241BF9B3E,2,2,TRUE
C583BCF9-A157-43E0-8384-261BB026E4AC,2,2,TRUE
D4E050F4-EA7B-40FB-B055-121F70D04951,2,2,TRUE
CFCCBB08-1398-46D6-8FFC-BE82E2B1ECF0,2,2,TRUE
D14B6E01-6E27-40E2-AE3D-28E705AC027D,2,2,TRUE
B87BFDEC-11C6-4FC2-88A9-D595DD084355,2,2,TRUE
BDF98A6A-4D00-4AE3-A834-D486BF4EC7F4,2,2,TRUE
A4EC64F2-1729-4F26-8AE7-E34018C46A82,2,2,TRUE
AE4E22F8-42DF-4269-B8D5-76AA796538CC,2,2,TRUE
A96456A0-396B-4876-9CD5-E767466BEF1E,2,2,TRUE
AE977840-FDAE-45A4-ADBD-0B16187F1F61,2,2,TRUE
BB08F2CE-2C40-4E46-95A9-94D9FEB433D9,2,2,TRUE
A30444BD-8352-4043-B2BF-8C2C55E10D4A,2,2,TRUE
A2295A71-E4B0-42F7-AC7C-677FD9F8E350,2,2,TRUE
AECD259B-C685-4A00-9D3F-AC5AE0F5F576,2,2,TRUE
AD15F219-DFB8-4E74-9305-547E9932C27E,2,2,TRUE
A576E292-8A2F-4920-BE65-0AB0827D4F4D,2,2,TRUE
A966C2CB-EF59-4934-B005-83893A252E62,2,2,TRUE
A5B652C2-5902-4A34-9243-D3D58A0D0663,2,2,TRUE
BA455055-D07B-429E-9B80-D700F1346D44,2,2,TRUE
A37ACC2B-8890-4CE7-BCB3-CBE958935531,2,2,TRUE
A49B99FA-DEC2-4F2E-996E-CD0EA44E592A,2,2,TRUE
AFBD4C08-275E-469D-A5D5-773CC135F3AD,2,2,TRUE
BBE07FAB-777D-4205-B560-6DBDD04605EA,2,2,TRUE
BFBBADD2-7068-459B-9AC1-FAE20127958E,2,2,TRUE
BD05F8D1-8C2A-4166-98ED-E27E45A4EF2D,2,2,TRUE
C0224E73-4475-44E9-944E-AD3C0E0B7FB9,2,2,TRUE
BF2737A0-1741-4BC2-9033-8FE0AAC13018,2,2,TRUE
A3B8574E-399C-431F-B402-257D5A6F2644,2,2,TRUE
B69E5503-4BDB-468E-B7C9-89E38D88DCCD,2,2,TRUE
A721C388-92D6-4183-9F92-8F579198B8BC,2,2,TRUE
B72FCA34-D9BA-4B13-887C-FE0E9A45F14F,2,2,TRUE
A7B1976E-A064-4D1D-AE58-07CA5C865BA9,2,2,TRUE
A9B0424B-BE7A-42B6-A4C2-D7E2B6847E80,2,2,TRUE
A80A06AA-1B57-4162-B1B4-3DF64EF8EB38,2,2,TRUE
B941E209-0D23-4688-9323-D4300AFE2857,2,2,TRUE
B27CB3B6-DAD3-404F-BC7B-C0B99DC96907,2,2,TRUE
BA714F0B-B4AB-4D73-A67D-D427BC900CFB,2,2,TRUE
B334DC45-2295-4281-BA1C-D5EF94EE6733,2,2,TRUE
A4189C7C-37DE-4F5C-BF99-537D8F91AD5A,2,2,TRUE
A80C932E-84EF-4E8F-AF1A-6586449469A2,2,2,TRUE
BB7CAE70-837B-403E-BACF-4454A561E10F,2,2,TRUE
B33D734B-F3FD-4C91-B104-9D5E2EEAC5FE,2,2,TRUE
BBC300A6-F949-4443-8305-7D11BBD4DD0A,2,2,TRUE
B3660065-63C5-42C7-8464-E180124936E3,2,2,TRUE
BC2665AD-4941-42C7-9A80-478397945D7A,2,2,TRUE
B36C2A1A-B025-4ED3-94BE-B2E6E782AC5C,2,2,TRUE
ACE00ECF-8F3A-4019-9E78-CF422326FF3F,2,2,TRUE
B4388A78-78D5-44E4-BCE2-427FECBA57F6,2,2,TRUE
ACF9A30A-C70A-44E5-BFA2-CA1C035F1325,2,2,TRUE
B4679EF9-DFE6-4A7E-A0C0-A2D1922AC264,2,2,TRUE
BE98333A-AD71-48D0-9B7B-2E75F0ACC6F2,2,2,TRUE
A8C64922-3071-4C25-9420-2D4E97AAD0B9,2,2,TRUE
BFB37539-D892-4BDC-95AE-57B99FD3CD3A,2,2,TRUE
A1A1ABD8-7956-4EFC-9DFC-E09DC431FFB2,2,2,TRUE
B677B74F-08CC-4B1E-A2EF-9CC98D6CC779,2,2,TRUE
C0DFED17-FC68-4297-BC42-C75864143EFD,2,2,TRUE
B09542B1-CAB1-4AD9-830D-F05A1BE6FEE2,2,2,TRUE
C153839C-F14F-4CCD-AA33-7872F56602BF,2,2,TRUE
B0C8D403-4120-4A4F-B2B8-39CD95226D5D,2,2,TRUE
C1F08FCB-D534-4981-B566-2B239EBA2F64,2,2,TRUE
A0F0333C-19E5-4C7B-A338-C5DEDE6A5377,2,2,TRUE
994E19E6-2E95-45F6-95EE-BD21FC934310,2,2,TRUE
972D4D08-326B-442E-ADC4-B033CB5C1FCB,2,2,TRUE
83CDCF09-AFCC-4C93-B233-D20764F017C9,2,2,TRUE
9BD6FC04-5528-4125-9B84-3302903BCE47,2,2,TRUE
84278DC4-47B1-4B49-8C04-ED29DFF696C4,2,2,TRUE
93EEEC8E-5993-46B5-AEC5-0FD430F6444A,2,2,TRUE
8549262C-38E3-4DCB-BBB0-7A14C279B5C2,2,2,TRUE
98A75087-38B4-414C-ACA1-CCE0AA553BB1,2,2,TRUE
854DEBE4-2C1A-4770-9D79-D5959628DA7F,2,2,TRUE
9AAB44BC-22FD-4D71-AC86-5C1DC25396C8,2,2,TRUE
8582A243-B5EC-45E7-A240-5881E0AA0013,2,2,TRUE
9F969689-D64A-4D77-BB73-0B7CD15CB799,2,2,TRUE
867364ED-29A4-4683-B103-70CBEB7D0B0A,2,2,TRUE
924C308B-7D14-44C4-A76F-70AEC923335B,2,2,TRUE
868F058D-43BA-49F5-AC1E-D21CBC28C209,2,2,TRUE
8106FDED-85D1-4E2E-868F-0D4BED2122E8,2,2,TRUE
87DFAF74-7AD7-49AC-A082-B8EF35D0058E,2,2,TRUE
98767D26-46F3-4272-A8B4-DE556746A8BF,2,2,TRUE
89409DCA-254F-47FB-BFF2-0691528439AA,2,2,TRUE
98FB10A0-9A07-4C4F-89E1-17090D4F1C3E,2,2,TRUE
897F3238-9A0A-42E2-947F-FC4A6431B25A,2,2,TRUE
9A9946A7-5C6D-4669-844D-C81A27C092EB,2,2,TRUE
8A1B5C74-EC51-4B47-89BD-1944312C6897,2,2,TRUE
9B9346EA-7C8F-4AB2-81BD-B8DBA97CC10A,2,2,TRUE
8AC01BBA-EC73-4472-9046-B9F2E44C8831,2,2,TRUE
9D5D3834-35F4-46EE-9D25-781C4E0B3FAE,2,2,TRUE
8B61142F-B920-4512-A16B-566030160231,2,2,TRUE
9FF8E37C-DCD3-47D4-99D3-5C64E24EBE3D,2,2,TRUE
8B943648-5B1C-40CE-AE3B-D7C9EA347EA0,2,2,TRUE
921CB7F5-948A-4F39-8F2A-BCC7C34D6841,2,2,TRUE
8C728E0F-44B6-4806-8F4E-BF16D9C0A93B,2,2,TRUE
927535BE-EF30-4DC2-BB99-908DDE15EFFA,2,2,TRUE
823C105E-10B3-460D-B083-84E3785D3688,2,2,TRUE
942C6BAE-89FA-498D-B6E6-8AD7308AE567,2,2,TRUE
8D0A025B-8077-4DEB-B4E2-7508B749E63B,2,2,TRUE
96405F9D-DB15-408D-8440-D9B821DBF167,2,2,TRUE
8D50A09F-5106-446A-A85E-B578BD97FC31,2,2,TRUE
97573EE7-A5B8-4EC2-907D-BBA12FB77304,2,2,TRUE
8E04E8F0-EBE4-4574-A7F4-FB32FE0D8577,2,2,TRUE
9877E17D-F307-46DB-AD2C-6876C248F398,2,2,TRUE
8EA8A9DB-1E33-46EC-B5CC-1959195D1FAA,2,2,TRUE
98DA1ECF-40C2-4421-9350-27938E46C524,2,2,TRUE
8EDF9F15-C28B-49CA-AF68-CCC1A942A3C7,2,2,TRUE
992C9B61-F335-4EA9-9EC3-65EB430F3A3C,2,2,TRUE
8F20B9CF-1A71-4704-8058-2E7F3FC55C99,2,2,TRUE
9985130B-C982-451F-B995-CBDEA3B07A9B,2,2,TRUE
8F21CD65-F620-4C0D-92F5-13383623C5BC,2,2,TRUE
9AA5AEDB-0336-43A4-B997-EA43C2C4A5CC,2,2,TRUE
8264F8B0-E50C-4B52-9A2C-B296DD25565F,2,2,TRUE
9AAE9C1B-BBDF-4240-A2CA-C8FC1EF19A5D,2,2,TRUE
8F3D7418-9DAC-4763-86C3-A088402AA06C,2,2,TRUE
9B94DC78-922C-4C09-9896-115059C0B6B0,2,2,TRUE
90113DF2-ED24-4BEC-8FB2-BF23B617CF48,2,2,TRUE
9D39134B-B37F-422E-B854-9AC6E1EA82CB,2,2,TRUE
90EEAAC0-C822-48C7-8824-80231CDA5349,2,2,TRUE
9F43A2A1-5BCB-4548-929C-890619B6EC06,2,2,TRUE
918675F8-4ED3-4D7D-B8BC-257BE8A21BB8,2,2,TRUE
9FB2BF86-74AA-4C7F-8205-7AE8D36D9581,2,2,TRUE
919E212A-0329-432E-8DE4-692C853691D5,2,2,TRUE
A0AE33E8-D30C-4D95-A931-DC73DB02E643,2,2,TRUE
91BE79BB-4D27-4DFB-B7F7-A097BAC87DB6,2,2,TRUE
92172182-4022-434C-88DA-559DF3FD6CDB,2,2,TRUE
A1027585-5442-4C88-A4BC-E0752A7CBA29,2,2,TRUE
6E56B469-23D0-4F07-866B-57E79AE5D034,2,2,TRUE
768A1EE3-8A0C-4A6A-9AD9-5603681FE8A3,2,2,TRUE
72025342-CE53-4E33-8C69-17AD6D7F3BE5,2,2,TRUE
62589E7A-8D30-4B88-B70B-158220876379,2,2,TRUE
7E6CF703-339B-47C9-AFD4-6834A14FEBAD,2,2,TRUE
602951FD-78E2-4671-ABA5-826A28813A6E,2,2,TRUE
6F821793-DFA6-4EE2-8966-186217D0FB78,2,2,TRUE
62A41239-5402-48EB-A3AD-2BDFDCE9A5D5,2,2,TRUE
745C2FC4-A281-4A4A-86C5-94C11C6A9000,2,2,TRUE
602C3161-E090-47C5-B115-15FC5FD7119D,2,2,TRUE
79F3FAE4-56A3-42CC-88FC-49FF5492F425,2,2,TRUE
62E3BFB7-36DB-486C-9AAD-7C37F82192A8,2,2,TRUE
6DFB8866-76D6-44CA-BEA7-2EFA434FCC47,2,2,TRUE
63130DFE-0421-42C9-9020-92AE81524DF9,2,2,TRUE
6EF05F27-2728-4F8B-AE2F-C234423EC6F1,2,2,TRUE
638766B1-9DB5-4243-941B-4A815EDDC61E,2,2,TRUE
70BDC07D-1EA8-4B93-AAE1-950F05EB8B36,2,2,TRUE
63FA2000-03EE-4880-9FF3-4CA7B42C1657,2,2,TRUE
611FE82B-14A8-4E9D-AF2F-9CCDDA433841,2,2,TRUE
640775C3-4900-4FE0-B145-E8F94BA0BF52,2,2,TRUE
75435337-CAD0-4105-9FCB-FEB89B472858,2,2,TRUE
642FDDCD-6906-4AAC-B0D2-346CFA2C0CFA,2,2,TRUE
7809D00B-AB76-4DB2-B81B-E031211110DD,2,2,TRUE
644BFB69-8533-41C3-A56B-96E2D79C1A27,2,2,TRUE
7BF01BCF-DCA4-4530-9B56-33E85766B53D,2,2,TRUE
64D35E7C-956B-42DC-993E-5034B808E816,2,2,TRUE
62193546-DE01-4A72-A7E2-9AA9FE3F5023,2,2,TRUE
64FCCAF4-FDC7-423F-80DE-B4A01EC9BFCC,2,2,TRUE
6E332422-61F1-4130-B774-644586183931,2,2,TRUE
667375E4-ED8C-4701-8B30-12020130135B,2,2,TRUE
6E927BA0-022A-4795-BF8C-058CCD5614C3,2,2,TRUE
66D47EB5-2A37-4D34-98B3-C19EDB16B697,2,2,TRUE
6F2BB41F-509F-4052-9BF5-98B0310BDE3B,2,2,TRUE
67593F99-37E3-41BD-925F-5D5A75DEAAFE,2,2,TRUE
70580B62-5685-4492-9E45-74F56067C9B1,2,2,TRUE
675EE4F6-A2E2-4A83-BC4A-CF2661F1052E,2,2,TRUE
71B8DD38-1364-4A44-BA2E-D604B121FA51,2,2,TRUE
67849576-20F6-4CDE-AF8A-9A3F30436F94,2,2,TRUE
72464374-54F0-496D-9225-5C8869A14D44,2,2,TRUE
67FAC0A6-9789-483E-BB52-2566CE4686ED,2,2,TRUE
612833D2-0E3D-478A-A2D1-4F8E8CA2C8FE,2,2,TRUE
6810B651-4E94-4B2D-B0C5-39CC04EC1DA9,2,2,TRUE
7494ECC6-29DA-41C7-BAC3-84108C2157D4,2,2,TRUE
60822AF5-4F45-4C68-9D57-E97173D9C42B,2,2,TRUE
617E2E15-BE0D-48C2-84FA-C9B3CE4E7EC9,2,2,TRUE
6A007269-8ADA-4C44-A83A-3D3672D5A932,2,2,TRUE
619FBC18-0403-481F-9ED3-9C91101A31DB,2,2,TRUE
6A28EE48-7C59-461F-8E37-1F198A2216B6,2,2,TRUE
78EC2527-9A10-455A-B105-44B5AE4A4E0A,2,2,TRUE
6A4F20F5-231F-4868-ACFB-C9466EAD8DBA,2,2,TRUE
61B9FEB6-65D9-41B5-A956-AC384FB27290,2,2,TRUE
6A8785BC-30A7-41D1-8300-DE0D93ED7761,2,2,TRUE
7D94B31A-DE49-4378-AECB-C93CEBA8DA23,2,2,TRUE
6BF03285-9C97-477E-99B3-F0B56F168D73,2,2,TRUE
7ECF646C-223E-4AD0-8003-8CF81476217A,2,2,TRUE
6D6FB661-C5D2-4B48-85EA-3A0F9890AE55,2,2,TRUE
6DBB632F-2334-411E-A6EB-B6365484D2BB,2,2,TRUE
807D86D4-ABA2-4F75-ADE5-593746F69B2B,2,2,TRUE
51BE49D0-72BD-4721-B679-4C42986D79D3,2,2,TRUE
57E5EA0B-7501-480A-9A7C-A08B49DBBC81,2,2,TRUE
544AA9E3-2111-432C-8E9B-9542B2BB03EF,2,2,TRUE
439F4326-95FE-4329-99B0-4A16ABC1F35C,2,2,TRUE
5C329F40-B35F-45C6-95CA-10EFCF32B959,2,2,TRUE
43CCEC80-7ADD-436B-ADF2-EA2F42F08807,2,2,TRUE
53057166-AB66-4B0D-9727-D1668DCF157A,2,2,TRUE
45226DE3-3ED4-4883-B3F9-D06CF512B261,2,2,TRUE
55BF02FB-8A1E-48F8-BF0D-46ABD746A4E7,2,2,TRUE
40EB6F4B-74C5-4D3C-A7B0-E77EFB64D49F,2,2,TRUE
59B310A2-1AFF-4961-AF6B-69AB0787811A,2,2,TRUE
461BC0CD-D0B5-4E3F-8C30-F6C691A70995,2,2,TRUE
5F434652-5546-4A7C-B023-0AB670C9E8AA,2,2,TRUE
47AC83BD-054A-4FD7-90E8-D8259BFEAC97,2,2,TRUE
52241BC2-13EA-4294-BD47-27AE6D554348,2,2,TRUE
47C26421-959F-42C0-980E-70AE4BEB9B39,2,2,TRUE
53B34F94-C4BA-42EB-A579-DB008E5EA4F7,2,2,TRUE
47E1D491-1354-45E7-943E-7090566E5945,2,2,TRUE
553DA73F-E3C5-487A-908F-97D9C90933D8,2,2,TRUE
41BD4400-DF4B-4324-9A6D-EF0AA18735B8,2,2,TRUE
5693C6AE-1201-4C9D-A1FD-842522F36C62,2,2,TRUE
4A71E8E2-BDE9-43A9-B585-AAF268CED4D5,2,2,TRUE
5935C5FB-EFEA-428F-97B0-10E03EA5E184,2,2,TRUE
4B235624-51DD-4FEB-B0DE-81685C7872B6,2,2,TRUE
5A0939B7-E0B6-4875-8F1B-7A16C3525D6D,2,2,TRUE
4B789DA7-BF94-4CF0-9AA6-9084F33CDBB6,2,2,TRUE
5EDC7930-566F-4157-96D4-45172DAE9E25,2,2,TRUE
4BDD5055-84E1-4549-B9A6-2EAD252796EA,2,2,TRUE
518116FF-8B92-4665-8C53-380B37FEE11A,2,2,TRUE
4C41DD8E-588B-4DD9-BD94-DA158E67F373,2,2,TRUE
51DB070F-7F5A-42F3-AD47-130DF87AA640,2,2,TRUE
4CCDEB55-F646-4EF9-89B9-2D8160B30A64,2,2,TRUE
52B64C2C-7A30-46D3-9CD0-5B5FD23BA89F,2,2,TRUE
4D2268B4-762B-4138-8B1C-2A651733666F,2,2,TRUE
532D9EE9-79AE-487E-B94E-8D2905A8EBCC,2,2,TRUE
4D5E3839-BB23-48DE-B2BD-E79E4E06B261,2,2,TRUE
541BB31F-B186-4136-85AB-CB430DE96A1D,2,2,TRUE
4D9BCDA4-2801-4EE8-8CE8-E8E66BD0AB6A,2,2,TRUE
552EAA56-3C02-4E59-9DE8-45C411458171,2,2,TRUE
4DB0126A-8FD2-4747-8428-0ECF26230D43,2,2,TRUE
5583FFDD-07E5-4264-B9B6-C5E5F20441D1,2,2,TRUE
410F2114-1BBC-488C-AE36-82DB2D54021B,2,2,TRUE
5655F188-897C-4624-A119-D7AEF9AC0425,2,2,TRUE
4DD88891-74EE-4CD5-A992-0635367DABF9,2,2,TRUE
57DC4179-9543-43C9-876C-D8BBAD9200B4,2,2,TRUE
4E204AF5-5F13-4F81-92FD-010D6D556434,2,2,TRUE
58837DEC-511F-4547-8916-C4DE043E0633,2,2,TRUE
4F424D92-F9D3-4956-B1D0-16D5E6BDC75E,2,2,TRUE
59505779-0418-4CE8-85FE-79D11F0C8C8E,2,2,TRUE
4FCA5FB6-DA0F-41B4-A90A-F1B1D35D6EAD,2,2,TRUE
59BF8389-32C5-4F9D-81E7-8CB4983D94D5,2,2,TRUE
5012B62D-A331-41EB-B6FE-2C53B922A32F,2,2,TRUE
5AB4BBE2-8ABB-430B-9856-8037A628D88C,2,2,TRUE
50176A84-80B3-41B6-B5BF-B0A269B39D4F,2,2,TRUE
5E1E2408-5300-43FF-846D-36A9D84BECA3,2,2,TRUE
501A6971-A20E-4416-86BA-E3A5214804D4,2,2,TRUE
506EBE6E-AC93-49EF-AD00-BD62DF9A8C71,2,2,TRUE
51189F98-ADB1-4EFB-9C29-60FD7A92AB80,2,2,TRUE
3FE7A277-B636-46EC-9F23-0B5418E5FE97,2,2,TRUE
3904DD26-2134-4C26-B82C-12A08001DB3E,2,2,TRUE
35C38520-DCCF-4121-8E5B-D0E15B92A7F8,2,2,TRUE
222056D0-7B21-4411-810E-C583E1886AA0,2,2,TRUE
3C48B476-E06B-4617-ADCD-CFC1A7D579F4,2,2,TRUE
22462FE9-677D-41E0-8AFA-7FD88206ABBF,2,2,TRUE
32F80BE2-3BBD-4AFD-9F03-A168AA333BE8,2,2,TRUE
22B0FA7D-D1FE-496F-B82E-F6CB07B951D4,2,2,TRUE
36F5AB13-FEC2-44C8-BD93-6E5B1DD9FEAC,2,2,TRUE
23712DFC-5CE3-421F-8D36-B8AB2A2497B4,2,2,TRUE
3B4B7435-8964-41C2-A8FD-C26C07B3FE2E,2,2,TRUE
23CA9B21-772A-487A-95E3-13C99FD31D62,2,2,TRUE
3DDBDE27-8CF6-4B06-8AA9-0FA28B11E496,2,2,TRUE
241F7878-3E6B-42FE-8761-BACED55633C1,2,2,TRUE
30E7D851-C0B9-4784-8F2A-A4B8465A73B9,2,2,TRUE
24275711-5B38-4B2C-81FF-840543319DC5,2,2,TRUE
356C2FEE-02DF-49C9-942A-FBF8E81F773F,2,2,TRUE
243260EB-384A-4485-BC64-E3213E84BE4E,2,2,TRUE
3692C158-4243-43DC-8EDC-6E3125410638,2,2,TRUE
24C20E20-82AF-482F-BFFD-98964F163400,2,2,TRUE
3768B7C2-A231-47A4-9277-D257A4AC9453,2,2,TRUE
200E26E3-9F6A-401E-BAE3-68823B8DEFFB,2,2,TRUE
39779571-C615-4262-835C-3D916033B505,2,2,TRUE
25BBF540-339C-4D0D-96E8-315AAC11FB6B,2,2,TRUE
3B7C0CC3-7AC4-4C5E-A968-0FA85CBA0E6F,2,2,TRUE
25DC926E-AEAD-4D65-B080-75130B2D14E2,2,2,TRUE
3D6A3508-24C4-4094-A66D-5737CD3383EB,2,2,TRUE
202CB441-9C21-47F1-8525-9863210ABB48,2,2,TRUE
3EF1AF20-88E5-49D4-B27F-5EB07C7F0903,2,2,TRUE
2748B1C2-FF57-46C2-9CC6-4FCE662798C8,2,2,TRUE
30C89507-2321-408B-8995-1986E622E030,2,2,TRUE
287317BC-FE64-4A74-965A-4C89F3BFC42F,2,2,TRUE
30E9C7CD-02A8-41FF-A148-70760BDF7A4C,2,2,TRUE
293D1D9E-E139-41CF-972D-3BADC011B1DA,2,2,TRUE
3383334B-4DD3-47D0-A557-A24285088603,2,2,TRUE
29691629-6991-43E6-894E-8F1BB710EB39,2,2,TRUE
3585DE7D-CBB1-495E-9043-D7924656C35F,2,2,TRUE
2976D918-8047-4FE6-A81F-702A820196B7,2,2,TRUE
3628CBF1-CB20-4845-88D1-7ABCD5ADEA4F,2,2,TRUE
2A97CCB1-F6E0-4671-9E12-10FFDD29BB15,2,2,TRUE
36B9796E-9420-49A0-A909-F2AC9B4811CE,2,2,TRUE
2B04DDFC-0DC2-497E-B0D8-96BD683352C8,2,2,TRUE
3761690D-804A-48B4-B287-44F3232EFA12,2,2,TRUE
2B420045-6308-4DB0-ABB7-981C34655821,2,2,TRUE
37DB99C1-450B-4FF6-82C9-C6E012C92388,2,2,TRUE
2C879501-1111-44F3-B715-42A5FA5746BC,2,2,TRUE
392CD88F-537E-420C-9A19-E8DD5847693D,2,2,TRUE
205E163F-DA02-4E7C-9AB7-B3DE7B614FF5,2,2,TRUE
3AA6833E-E915-45DE-86C7-58789AE6598F,2,2,TRUE
2D03ABB2-90AF-4F6C-8FDE-1D450B96CCD1,2,2,TRUE
3B5FFD4F-F4D7-4AA9-964D-133E078296F2,2,2,TRUE
2DEDEAEA-8720-4943-892C-FEDE3A771FB3,2,2,TRUE
3BF3C07E-6CD9-4C0E-9207-6669EA1089F7,2,2,TRUE
2DFD7397-613F-4EE5-B849-1D04FF1BFE97,2,2,TRUE
3C77EC3F-0F48-414D-8A82-C2118ADFCDC2,2,2,TRUE
2E54608A-C853-4756-BC1D-474E88DECF38,2,2,TRUE
3DB1AF43-0647-4CB0-A99D-B110C357BF2C,2,2,TRUE
2E6D5478-8E3F-4250-AAF0-4B406C0922D2,2,2,TRUE
3E2751EB-F026-4974-AE81-75AE2B071420,2,2,TRUE
2ED4ABAC-ED3B-4855-8BE0-7D8A20A0F8A5,2,2,TRUE
3FD6C6AD-D9C2-4DC5-B9CB-F2A79854FBC1,2,2,TRUE
2F89BE9E-B3B1-4B86-8673-D36824189765,2,2,TRUE
3FF15C9B-A36C-4F59-9453-FF4685CD22A2,2,2,TRUE
40A9611A-689A-41AE-B9AF-2190F3000542,2,2,TRUE
40353C2F-9206-4C81-8B1C-626A2806B421,2,2,TRUE
15AE1960-B1E2-4784-AE96-BF90D7E563F2,2,2,TRUE
1C29669E-AE7E-4A7D-96E3-4EC3CE9D5A6F,2,2,TRUE
089784AE-5ACA-42F7-8097-CA543DFD8C30,2,2,TRUE
021673FC-2239-46C0-B284-9A2C46B14F17,2,2,TRUE
13CC65CF-167F-40EC-B12C-63E985572941,2,2,TRUE
05F3D666-0F56-4586-B5B6-A8A68CA08262,2,2,TRUE
180E43B1-8D5B-46E9-A52D-25DB2B276F69,2,2,TRUE
06B7E3B0-0C3E-43AA-9899-4FE1B68EB458,2,2,TRUE
046AD5C9-5736-40EA-96DC-289D08E18296,2,2,TRUE
0B65EDB8-5B02-468A-9DFA-8C027794818D,2,2,TRUE
017070C2-4965-4A0A-B697-10D821818E9A,2,2,TRUE
0B7CEE17-B8B8-4362-89EF-554BD63B8682,2,2,TRUE
158060A0-2841-4604-9036-364F4E0F72FE,2,2,TRUE
0BC85399-514D-46D0-9B61-BE7CC893037D,2,2,TRUE
169A8524-5EE7-4900-8A4D-AAF9F20741F5,2,2,TRUE
005AC6DA-E19B-4551-88C2-D36278D4719B,2,2,TRUE
08678013-1B8D-4838-9A9B-E595E349A2A4,2,2,TRUE
06C1710A-DBA1-4C35-A553-82B0A65EBE70,2,2,TRUE
1BA591BD-A7EE-40C4-961C-63F4F4B8541C,2,2,TRUE
0BF98DAF-8790-426F-9109-98FB21E005D9,2,2,TRUE
09F1C01D-2297-443B-A61F-227DF9F81447,2,2,TRUE
0C2C3891-1ACD-4DFF-B6A1-AA5CBFA792DE,2,2,TRUE
1CED9135-4AB9-4310-A497-296DD54816F9,2,2,TRUE
0C48B264-EB35-4CEA-A79A-F835B4DA310D,2,2,TRUE
139E7C70-754A-4E1B-B8C5-BF76DF3F8F77,2,2,TRUE
0C822DD5-8224-4499-A49D-CBAED5B45E96,2,2,TRUE
14A1A60A-C457-4146-A9FD-5C90B8B4CF74,2,2,TRUE
0CAE6B57-5848-43D9-958D-DACCECD0B876,2,2,TRUE
158B5C01-CEBE-4B7C-BD34-383708D2B819,2,2,TRUE
0CAEBFFD-9097-47E5-8761-DCC3C6DB9CC0,2,2,TRUE
15E62602-0842-4595-9567-F5C9891FCCC4,2,2,TRUE
1DFA1E46-19E0-4C1B-9DC2-0A32BA8D7E23,2,2,TRUE
17E886DC-270E-4A54-8CD9-0606D5174E69,2,2,TRUE
00E12C85-C503-4D50-B364-F37B8FA84E44,2,2,TRUE
187ACD72-F47A-46C9-94B4-AC20B7293C8D,2,2,TRUE
00E88869-9E63-4565-8C32-DB1AEFE3364F,2,2,TRUE
1988F646-9067-489E-B08F-250D40B9430F,2,2,TRUE
052BDEFC-A765-43A5-969D-1CCEB8C1901A,2,2,TRUE
01538955-DE96-43F3-A603-6171D6FC157F,2,2,TRUE
1DCBCE57-0D88-44A6-B341-F433BBCD3A30,2,2,TRUE
1BAD7C46-768E-4411-BB16-E542EEF8804A,2,2,TRUE
03BEDC06-E6BB-4BDD-876E-8799E8147A73,2,2,TRUE
1BE98B94-7FB7-4647-AE6F-185FFCACC029,2,2,TRUE
07C042A2-9F09-4F3C-90D0-10FA56104B66,2,2,TRUE
0A08B1C4-0509-45BB-B853-BBC6E4B71ACF,2,2,TRUE
123D383D-B33C-49A9-946E-B9ECA1F2D48A,2,2,TRUE
1C44BF7A-AB6A-4242-80FE-9D118740748C,2,2,TRUE
058684BF-B7C9-4525-A6DC-6EBBF0830697,2,2,TRUE
1CF9A6D0-4520-41D9-8DDA-23FBE2FB8714,2,2,TRUE
005CEE68-08B4-4C60-AA0B-838FB548AA3B,2,2,TRUE
137A98F1-AA1C-4FCE-8BD6-188B8DAD2C94,2,2,TRUE
1DA888E2-3023-456C-AB6F-34C28393365D,2,2,TRUE
0DC2716D-BE27-4091-8C95-8C8281071E6E,2,2,TRUE
054FADAC-911F-4194-9C8C-C24B4841C30C,2,2,TRUE
1F107396-6520-4417-A089-E98189B83E2D,2,2,TRUE
1E716D1B-80DD-45FD-AA8D-56BA9884FD6C,2,2,TRUE
1EC9D09C-58FF-430F-93F5-8F392E4C3811,2,2,TRUE
0D3F3AEA-BACC-45E0-9BBD-60AA465581BF,2,2,TRUE
0FA4D2EB-2337-48DC-9217-8BBBD942FEFD,2,2,TRUE
F62E9176-D2B2-4F82-B29C-6AFF0B817FE1,1,1,TRUE
FE3FF6F8-8FF7-4827-AF79-780B43D8AE59,1,1,TRUE
